code,name,limit_pct,prev_close,auc_price,gap_pct,gap_norm,auc_amount,prev_amount,auc_ratio,t1_chg,t2_chg,t3_chg,slope,monotonic,dive,pos_pct_60d,ma_bull,breakout,prev_limit_up,prev_broken_board,board_height,sector,sector_members,sector_prev_limitups,blacklisted,one_word,group,liangbi,score,score_raw,parts,penalty,risk_tags,rejected
688135,利扬芯片,20.0,38.5,38.78,0.73,0.036,4790000.0,1266550000.0,0.00378,-4.47,-0.88,0.73,5.19,True,-1.61,0.7934412265758092,True,False,False,False,0,半导体,1,4,False,False,A,0.9,29.0,29.000000000000004,"{'gap': 0.0, 'volume': 0.0, 'trend': 1.0, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.73% 超出区间
603938,三孚股份,10.0,49.25,49.88,1.28,0.128,15540000.0,1263390000.0,0.0123,-1.54,-1.42,1.28,2.82,True,-2.7,0.3832245102963334,True,False,False,False,0,化学原料,0,0,False,False,B,3.0,29.1,29.088746489638368,"{'gap': 0.0, 'volume': 0.158, 'trend': 1.0, 'position': 0.242, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.28% 超出区间
000807,云铝股份,10.0,26.95,27.09,0.52,0.052,5420000.0,1254830000.0,0.00432,-0.37,-0.37,0.52,0.89,True,-0.89,0.7134986225895315,False,False,False,False,0,工业金属,0,0,False,False,A,1.0,20.5,20.466666666666665,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.798, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.52% 超出区间
600479,千金药业,10.0,13.57,13.09,-3.54,-0.354,20670000.0,1254820000.0,0.01647,-2.58,-3.54,-3.54,-0.96,False,0.0,0.7728937728937729,False,False,True,False,1,中药,0,1,False,False,A,4.0,24.9,24.899027608578216,"{'gap': 0.0, 'volume': 0.434, 'trend': 0.34, 'position': 0.2, 'sector': 0.0, 'continuity': 0.85}",0.0,[],竞价涨幅 -3.54% 超出区间
603316,诚邦股份,10.0,18.22,17.27,-5.21,-0.521,22370000.0,1249780000.0,0.0179,-9.71,-8.89,-5.21,4.5,True,-3.68,0.6406844106463877,True,False,False,True,0,半导体,1,4,False,False,A,4.3,26.8,26.813838604377835,"{'gap': 0.0, 'volume': 0.513, 'trend': 1.0, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",15.0,['昨日炸板'],竞价涨幅 -5.21% 超出区间
603011,合锻智能,10.0,27.06,27.0,-0.22,-0.022,4990000.0,1245420000.0,0.00401,-0.63,-1.7,-0.22,0.41,False,-1.48,0.6171829339567504,True,False,False,False,0,专用设备,0,2,False,False,A,1.0,20.4,20.366666666666667,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.568, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.22% 超出区间
300751,迈为股份,20.0,203.51,203.52,0.0,0.0,5640000.0,1244690000.0,0.00453,0.0,0.0,0.0,0.0,True,-0.0,0.3699761424114516,False,False,False,False,0,光伏设备,1,0,False,False,B,1.1,15.6,15.625894659570566,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.65, 'position': 0.075, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.00% 超出区间
002432,九安医疗,10.0,64.35,64.36,0.02,0.002,6020000.0,1239870000.0,0.00486,0.02,0.02,0.02,0.0,True,0.0,0.34208523592085216,False,False,False,False,0,医疗器械,1,1,False,False,B,1.2,16.7,16.67180365296804,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.65, 'position': 0.145, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.02% 超出区间
601857,中国石油,10.0,10.79,10.8,0.09,0.009,15010000.0,1237620000.0,0.01213,-0.56,-0.74,0.09,0.65,False,-0.83,0.7629629629629627,False,False,False,False,0,石油加工贸易,0,0,False,False,A,2.9,20.3,20.29789992274229,"{'gap': 0.0, 'volume': 0.145, 'trend': 0.608, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.09% 超出区间
601975,招商南油,10.0,4.58,4.54,-0.87,-0.087,7670000.0,1235070000.0,0.00621,-2.62,-2.62,-0.87,1.75,True,-1.75,0.8280254777070066,False,False,False,False,0,港口航运,0,0,False,False,A,1.5,23.3,23.333333333333332,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.942, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.87% 超出区间
300077,国民技术,20.0,22.7,22.59,-0.48,-0.024,3100000.0,1232050000.0,0.00252,0.0,0.0,-0.48,-0.48,False,0.48,0.460093896713615,True,False,False,False,0,半导体,1,4,False,False,A,0.6,15.2,15.200000000000003,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.46, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.48% 超出区间
000630,铜陵有色,10.0,6.16,6.2,0.65,0.065,10890000.0,1228030000.0,0.00887,0.81,0.65,0.65,-0.16,False,0.0,0.3388429752066117,False,False,False,False,0,工业金属,0,0,False,False,B,2.1,13.3,13.26005509641873,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.473, 'position': 0.153, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.65% 超出区间
603626,科森科技,10.0,22.93,23.15,0.96,0.096,8550000.0,1225710000.0,0.00698,-0.13,-0.57,0.96,1.09,False,-1.53,0.9567519858781993,True,False,False,False,0,消费电子,0,0,False,False,A,1.7,19.6,19.633333333333336,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.682, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.96% 超出区间
002709,天赐材料,10.0,33.31,33.13,-0.54,-0.054,1960000.0,1219370000.0,0.00161,-0.03,-0.03,-0.54,-0.51,False,0.51,0.044385264092321346,False,False,False,False,0,电池,0,0,False,False,B,0.4,23.1,23.135552596537952,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.415, 'position': 0.889, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.54% 超出区间
600108,亚盛集团,10.0,4.41,4.39,-0.45,-0.045,5740000.0,1218600000.0,0.00471,-2.49,-2.49,-0.45,2.04,True,-2.04,0.5501730103806229,False,False,False,False,0,种植业与林业,0,0,False,False,A,1.1,24.3,24.300000000000004,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.99, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.45% 超出区间
688082,盛美上海,20.0,288.61,289.0,0.14,0.007,2280000.0,1209030000.0,0.00189,0.09,0.48,0.14,0.05,False,0.35,0.22356430304664332,False,False,False,False,0,半导体,1,4,False,False,B,0.5,18.2,18.199671969084207,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.504, 'position': 0.441, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.14% 超出区间
688403,汇成股份,20.0,25.93,26.0,0.27,0.013,1820000.0,1204190000.0,0.00151,0.66,0.66,0.27,-0.39,False,0.39,0.3533632286995515,True,False,False,False,0,半导体,1,4,False,False,B,0.4,15.6,15.598878923766824,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.468, 'position': 0.317, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.27% 超出区间
600118,中国卫星,10.0,58.82,58.89,0.12,0.012,3310000.0,1202200000.0,0.00275,0.02,0.02,0.12,0.1,True,-0.1,0.1105017822868111,False,False,False,False,0,军工装备,0,0,False,False,B,0.7,25.7,25.68951649757792,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.667, 'position': 0.724, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.12% 超出区间
301251,威尔高,20.0,86.0,87.3,1.51,0.076,15680000.0,1200300000.0,0.01306,-2.35,-5.81,1.51,3.86,False,-7.33,1.0,True,False,False,False,0,元件,1,3,False,False,A,3.1,27.8,27.807840809246574,"{'gap': 0.0, 'volume': 0.215, 'trend': 0.822, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.51% 超出区间
002859,洁美科技,10.0,67.06,67.15,0.13,0.013,4350000.0,1198500000.0,0.00363,-0.6,-1.12,0.13,0.73,False,-1.25,0.21724830988488944,True,False,False,False,0,其他电子,0,0,False,False,B,0.9,23.8,23.786521712649982,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.622, 'position': 0.657, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.13% 超出区间
603341,龙旗科技,10.0,39.3,39.29,-0.03,-0.003,4870000.0,1197910000.0,0.00407,0.0,0.51,-0.03,-0.03,False,0.53,0.5806878306878306,False,False,False,True,0,消费电子,0,0,False,False,A,1.0,0.0,0.0,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.495, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",15.0,['昨日炸板'],竞价涨幅 -0.03% 超出区间
000831,中国稀土,10.0,54.62,54.4,-0.4,-0.04,1870000.0,1197820000.0,0.00156,0.0,0.0,-0.4,-0.4,False,0.4,0.5412689500280741,False,False,False,False,0,小金属,0,0,False,False,A,0.4,10.2,10.166666666666666,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.433, 'position': 0.0, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.40% 超出区间
000878,云南铜业,10.0,17.36,17.56,1.15,0.115,6110000.0,1195440000.0,0.00511,0.52,0.92,1.15,0.63,True,-0.23,0.6959459459459457,False,False,False,False,0,工业金属,0,0,False,False,A,1.2,19.6,19.6,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.755, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.15% 超出区间
001258,立新能源,10.0,11.71,11.4,-2.65,-0.265,13590000.0,1193740000.0,0.01138,0.09,-1.37,-2.65,-2.73,False,1.28,0.5529661016949153,False,False,False,False,0,电力,0,1,False,False,A,2.7,0.0,0.0,"{'gap': 0.0, 'volume': 0.085, 'trend': 0.045, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",12.5,['竞价尾段走弱'],竞价涨幅 -2.65% 超出区间
300829,金丹科技,20.0,27.6,27.88,1.01,0.051,11620000.0,1192630000.0,0.00974,-0.98,-0.98,1.01,1.99,True,-1.99,1.0,True,False,False,False,0,化学制品,1,1,True,False,A,2.3,22.3,22.316666666666666,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.816, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],隔夜公告黑名单
601166,兴业银行,10.0,17.89,17.85,-0.22,-0.022,8100000.0,1188330000.0,0.00682,-0.22,-0.22,-0.22,0.0,True,0.0,0.4958333333333334,False,False,False,False,0,银行,0,0,False,False,A,1.6,14.5,14.500000000000002,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.65, 'position': 0.0, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.22% 超出区间
603678,火炬电子,10.0,49.51,49.68,0.34,0.034,2970000.0,1183600000.0,0.00251,0.02,0.36,0.34,0.32,False,0.02,0.19818488813845506,True,False,False,False,0,军工电子,0,0,False,False,B,0.6,23.1,23.134733361474602,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.553, 'position': 0.705, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.34% 超出区间
001267,汇绿生态,10.0,38.19,38.64,1.18,0.118,8370000.0,1182310000.0,0.00708,-0.24,-0.24,1.18,1.41,True,-1.41,0.4706881903143585,False,False,False,False,0,通信设备,0,1,False,False,A,1.7,19.2,19.2,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.885, 'position': 0.0, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.18% 超出区间
603823,百合花,10.0,56.08,55.05,-1.84,-0.184,4640000.0,1178890000.0,0.00394,0.0,-1.28,-1.84,-1.84,False,0.55,0.23440262692599143,False,False,False,False,0,化学制品,1,1,False,False,B,0.9,11.6,11.576568156941986,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.193, 'position': 0.414, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -1.84% 超出区间
601088,中国神华,10.0,47.51,47.51,0.0,0.0,4150000.0,1173360000.0,0.00354,0.15,0.15,0.0,-0.15,False,0.15,0.8634408602150535,False,False,False,False,0,煤炭开采加工,0,1,False,False,A,0.8,14.0,14.000000000000002,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.475, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.00% 超出区间
002202,金风科技,10.0,17.97,17.91,-0.33,-0.033,2360000.0,1171780000.0,0.00201,0.0,0.0,-0.33,-0.33,False,0.33,0.12549019607843104,False,False,False,False,0,风电设备,0,0,False,False,B,0.5,20.7,20.69411764705884,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.445, 'position': 0.686, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.33% 超出区间
300870,欧陆通,20.0,212.0,214.51,1.18,0.059,4890000.0,1169170000.0,0.00418,1.34,1.89,1.18,-0.16,False,0.7,0.28488040098978495,False,False,False,False,0,其他电源设备,0,0,False,False,B,1.0,15.6,15.550318296216398,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.487, 'position': 0.288, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.18% 超出区间
600489,中金黄金,10.0,23.47,23.6,0.55,0.055,7710000.0,1168330000.0,0.0066,0.47,0.43,0.55,0.09,False,-0.13,0.5924731182795696,False,False,False,False,0,贵金属,0,0,False,False,A,1.6,14.8,14.800000000000002,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.515, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.55% 超出区间
002738,中矿资源,10.0,45.84,45.89,0.11,0.011,3810000.0,1167330000.0,0.00326,0.02,0.0,0.11,0.09,False,-0.11,0.0898564150069479,False,False,False,False,0,小金属,0,0,False,False,B,0.8,23.4,23.430384437239454,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.515, 'position': 0.775, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.11% 超出区间
001399,惠科股份,10.0,23.52,23.63,0.47,0.047,5470000.0,1165860000.0,0.00469,-0.09,-0.51,0.47,0.55,False,-0.98,0.1490138787436084,False,False,False,False,0,光学光电子,1,2,False,False,B,1.1,22.7,22.745312880448022,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.592, 'position': 0.627, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.47% 超出区间
600227,赤天化,10.0,4.28,4.27,-0.23,-0.023,9210000.0,1164020000.0,0.00791,0.0,0.0,-0.23,-0.23,False,0.23,0.6787003610108304,False,False,False,False,0,农化制品,0,0,False,False,A,1.9,13.7,13.733333333333334,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.462, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.23% 超出区间
000426,兴业银锡,10.0,34.46,34.9,1.28,0.128,10910000.0,1163040000.0,0.00938,1.51,1.02,1.28,-0.23,False,-0.26,0.4902343750000001,False,False,False,False,0,贵金属,0,0,False,False,A,2.3,10.7,10.733333333333334,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.462, 'position': 0.0, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.28% 超出区间
300324,旋极信息,20.0,4.14,4.01,-3.14,-0.157,38080000.0,1162990000.0,0.03274,1.45,-3.14,-3.14,-4.59,False,0.0,1.0,False,False,True,False,1,计算机设备,0,2,False,False,A,7.9,30.7,30.725998097191663,"{'gap': 0.0, 'volume': 0.965, 'trend': 0.117, 'position': 0.0, 'sector': 0.0, 'continuity': 0.85}",0.0,[],竞价涨幅 -3.14% 超出区间
002364,中恒电气,10.0,36.6,36.59,-0.03,-0.003,1830000.0,1161980000.0,0.00157,0.11,0.11,-0.03,-0.14,False,0.14,0.1118721461187216,False,False,False,False,0,其他电源设备,0,0,False,False,B,0.4,21.8,21.83812785388127,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.477, 'position': 0.72, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.03% 超出区间
688260,昀冢科技,20.0,117.0,114.01,-2.56,-0.128,6490000.0,1160770000.0,0.00559,0.0,-0.94,-2.56,-2.56,False,1.62,0.7910311165344723,True,False,False,False,0,消费电子,0,0,False,False,A,1.3,2.2,2.2333333333333307,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.287, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",12.5,['竞价尾段走弱'],竞价涨幅 -2.56% 超出区间
603042,华脉科技,10.0,17.7,17.44,-1.47,-0.147,18470000.0,1159410000.0,0.01593,-2.94,-3.11,-1.47,1.47,False,-1.64,0.8416666666666665,True,False,False,False,0,通信设备,0,1,False,False,A,3.8,34.0,33.96233973418693,"{'gap': 0.0, 'volume': 0.402, 'trend': 0.745, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -1.47% 超出区间
603115,海星股份,10.0,84.17,84.17,0.0,0.0,3790000.0,1152340000.0,0.00329,0.26,0.04,0.0,-0.26,False,0.04,0.38414192614047793,True,False,False,False,0,电子化学品,0,0,False,False,B,0.8,14.2,14.228011103065413,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.457, 'position': 0.24, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.00% 超出区间
688028,沃尔德,20.0,124.22,124.13,-0.07,-0.004,4690000.0,1145130000.0,0.0041,-0.07,-0.04,-0.07,0.0,False,0.03,0.7095501183898975,True,False,False,False,0,通用设备,1,0,False,False,A,1.0,19.0,19.0,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.5, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.07% 超出区间
300373,扬杰科技,20.0,91.76,92.3,0.59,0.029,4740000.0,1144430000.0,0.00414,1.61,0.9,0.59,-1.02,False,0.32,0.16356567620105528,False,False,False,False,0,半导体,1,4,False,False,B,1.0,18.7,18.66628714246043,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.415, 'position': 0.591, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.59% 超出区间
000559,万向钱潮,10.0,11.43,11.33,-0.87,-0.087,3120000.0,1143040000.0,0.00273,-1.49,-1.14,-0.87,0.61,True,-0.26,0.2882653061224487,False,False,False,False,0,汽车零部件,0,1,False,False,B,0.7,20.7,20.72338435374151,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.752, 'position': 0.279, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.87% 超出区间
002716,湖南白银,10.0,9.62,9.7,0.83,0.083,8580000.0,1142980000.0,0.00751,0.83,0.83,0.83,0.0,True,0.0,0.5762004175365342,False,False,False,False,0,贵金属,0,0,False,False,A,1.8,17.5,17.5,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.65, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.83% 超出区间
002741,光华科技,10.0,26.78,26.7,-0.3,-0.03,3280000.0,1142550000.0,0.00287,-0.86,-1.05,-0.3,0.56,False,-0.75,0.4316129032258064,True,False,False,False,0,电子化学品,0,0,False,False,A,0.7,17.9,17.86666666666667,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.593, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.30% 超出区间
002349,精华制药,10.0,8.74,8.78,0.46,0.046,15680000.0,1142540000.0,0.01372,-1.83,-2.75,0.46,2.29,False,-3.2,0.8188153310104531,False,False,False,False,0,中药,0,1,False,False,A,3.3,28.7,28.671256197590957,"{'gap': 0.0, 'volume': 0.262, 'trend': 0.882, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.46% 超出区间
300814,中富电路,20.0,143.25,153.92,7.45,0.372,22980000.0,1142250000.0,0.02012,0.52,3.18,7.45,6.92,True,-4.27,0.5089968753367095,True,True,False,False,0,元件,1,3,False,False,A,4.8,49.1,49.07281920907098,"{'gap': 0.0, 'volume': 0.623, 'trend': 1.0, 'position': 0.8, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 7.45% 超出区间
600371,万向德农,10.0,15.71,15.39,-2.04,-0.204,14880000.0,1136940000.0,0.01309,-6.68,-6.43,-2.04,4.65,True,-4.39,0.9330049261083744,True,False,False,False,0,种植业与林业,0,0,False,False,A,3.1,34.4,34.42865308473613,"{'gap': 0.0, 'volume': 0.217, 'trend': 1.0, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -2.04% 超出区间
002261,拓维信息,10.0,25.88,25.73,-0.58,-0.058,3190000.0,1134450000.0,0.00281,-0.04,-0.23,-0.58,-0.54,False,0.35,0.15338882282996422,False,False,False,False,0,软件开发,0,2,False,False,B,0.7,18.9,18.94791914387634,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.41, 'position': 0.617, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.58% 超出区间
301297,富乐德,20.0,46.44,46.46,0.04,0.002,3420000.0,1126320000.0,0.00304,0.0,-0.02,0.04,0.04,False,-0.06,0.5079635949943117,True,False,False,False,0,半导体,1,4,False,False,A,0.7,16.1,16.066666666666666,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.503, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.04% 超出区间
600360,华微电子,10.0,11.38,11.35,-0.26,-0.026,4660000.0,1120670000.0,0.00416,-0.26,-0.35,-0.26,0.0,False,-0.09,0.2932330827067671,True,False,False,False,0,半导体,1,4,False,False,B,1.0,18.5,18.503759398496232,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.5, 'position': 0.467, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.26% 超出区间
688628,优利德,20.0,95.37,98.49,3.27,0.164,16120000.0,1119630000.0,0.0144,1.58,1.71,3.27,1.69,True,-1.56,0.9708691499522445,True,True,False,False,0,通用设备,1,0,False,False,A,3.5,53.9,53.929464514253944,"{'gap': 0.847, 'volume': 0.307, 'trend': 0.791, 'position': 0.8, 'sector': 0.0, 'continuity': 0.3}",0.0,[],
601919,中远海控,10.0,16.56,16.5,-0.36,-0.036,4280000.0,1119130000.0,0.00382,-0.48,-0.48,-0.36,0.12,True,-0.12,0.798122065727699,False,False,False,False,0,港口航运,0,0,False,False,A,0.9,17.9,17.9,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.67, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.36% 超出区间
002703,浙江世宝,10.0,16.43,16.1,-2.01,-0.201,7900000.0,1119010000.0,0.00706,-1.4,-1.7,-2.01,-0.61,False,0.3,0.7180685358255453,False,False,False,False,0,汽车零部件,0,1,False,False,A,1.7,12.5,12.466666666666667,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.398, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -2.01% 超出区间
300534,陇神戎发,20.0,14.43,14.15,-1.94,-0.097,4160000.0,1118960000.0,0.00372,-2.98,-2.91,-1.94,1.04,True,-0.97,0.5503875968992248,False,False,False,False,0,中药,0,1,False,False,A,0.9,19.2,19.233333333333334,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.737, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -1.94% 超出区间
002285,世联行,10.0,3.2,3.21,0.31,0.031,27880000.0,1118680000.0,0.02492,-10.0,-6.25,0.31,10.31,True,-6.56,1.0,True,False,False,False,0,房地产,0,3,False,False,A,6.0,46.6,46.62185758243492,"{'gap': 0.0, 'volume': 0.825, 'trend': 1.0, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.31% 超出区间
300567,精测电子,20.0,212.27,214.51,1.06,0.053,2300000.0,1115240000.0,0.00206,0.0,0.0,1.06,1.05,True,-1.05,0.300597609561753,False,False,False,False,0,通用设备,1,0,False,False,B,0.5,20.0,19.977589641434264,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.738, 'position': 0.249, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.06% 超出区间
603778,国晟科技,10.0,9.4,9.37,-0.32,-0.032,12850000.0,1115240000.0,0.01152,-2.55,-1.91,-0.32,2.23,True,-1.6,0.22271714922048996,False,False,False,False,0,光伏设备,1,0,False,False,B,2.8,30.6,30.561729295714073,"{'gap': 0.0, 'volume': 0.097, 'trend': 1.0, 'position': 0.443, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.32% 超出区间
688220,翱捷科技-U,20.0,101.43,102.72,1.27,0.064,2560000.0,1112920000.0,0.0023,-0.5,-0.47,1.27,1.77,True,-1.75,0.36485070717653234,False,False,False,False,0,半导体,1,4,False,False,B,0.6,18.8,18.768098480880035,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.797, 'position': 0.088, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 1.27% 超出区间
002466,天齐锂业,10.0,43.12,43.14,0.05,0.005,2420000.0,1112330000.0,0.00218,0.79,0.07,0.05,-0.74,False,0.02,0.05052005943536385,False,False,False,False,0,能源金属,0,0,False,False,B,0.5,22.1,22.13883110450719,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.377, 'position': 0.874, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.05% 超出区间
600059,古越龙山,10.0,10.79,10.76,-0.28,-0.028,10490000.0,1107320000.0,0.00947,-0.09,-0.09,-0.28,-0.19,False,0.19,0.8300492610837436,True,False,False,False,0,饮料制造,0,1,False,False,A,2.3,18.4,18.36666666666667,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.468, 'position': 0.5, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 -0.28% 超出区间
688333,铂力特,20.0,105.2,105.77,0.54,0.027,980000.0,1104500000.0,0.00089,0.03,0.03,0.54,0.51,True,-0.51,0.6930209858467545,False,False,False,False,0,通用设备,1,0,False,False,A,0.2,18.4,18.35,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.693, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.54% 超出区间
688655,迅捷兴,20.0,77.21,77.58,0.48,0.024,7120000.0,1100220000.0,0.00647,2.59,1.02,0.48,-2.11,False,0.54,1.0,True,False,False,False,0,元件,1,3,False,False,A,1.6,12.5,12.483333333333334,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.324, 'position': 0.3, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.48% 超出区间
600354,敦煌种业,10.0,10.12,10.12,0.0,0.0,6500000.0,1098590000.0,0.00592,-1.98,-1.98,0.0,1.98,True,-1.98,0.7987897125567321,False,False,False,False,0,种植业与林业,0,0,False,False,A,1.4,24.1,24.100000000000005,"{'gap': 0.0, 'volume': 0.0, 'trend': 0.98, 'position': 0.2, 'sector': 0.0, 'continuity': 0.3}",0.0,[],竞价涨幅 0.00% 超出区间
